        soln	      dist_x	      dist_z	       Ti_fr	       Tf_fr	       Tm_fr	        Days	
          14	       0.108	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          15	       0.116	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          16	       0.124	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          17	       0.132	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          18	        0.14	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          19	       0.148	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          20	       0.156	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          21	       0.164	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          22	       0.172	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          23	        0.18	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          24	       0.188	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          25	       0.196	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          26	       0.204	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          27	       0.212	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          28	        0.22	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5707e+000	
          29	       0.228	 0.0000e+000	 1.0000e+000	 1.7931e-019	 0.0000e+000	 2.5707e+000	
          30	       0.236	 0.0000e+000	 1.0000e+000	 4.4312e-019	 0.0000e+000	 2.5707e+000	
          31	       0.244	 0.0000e+000	 1.0000e+000	 1.8031e-018	 0.0000e+000	 2.5707e+000	
          32	       0.252	 0.0000e+000	 1.0000e+000	 3.8514e-018	 0.0000e+000	 2.5707e+000	
          33	        0.26	 0.0000e+000	 1.0000e+000	 7.3375e-018	 0.0000e+000	 2.5707e+000	
          34	       0.268	 0.0000e+000	 1.0000e+000	 1.1610e-017	 0.0000e+000	 2.5707e+000	
          35	       0.276	 0.0000e+000	 1.0000e+000	 1.9326e-017	 0.0000e+000	 2.5707e+000	
          36	       0.284	 0.0000e+000	 1.0000e+000	 3.2309e-017	 0.0000e+000	 2.5707e+000	
          37	       0.292	 0.0000e+000	 1.0000e+000	 4.8591e-017	 0.0000e+000	 2.5707e+000	
          38	         0.3	 0.0000e+000	 1.0000e+000	 7.1491e-017	 0.0000e+000	 2.5707e+000	
          39	       0.308	 0.0000e+000	 1.0000e+000	 1.0360e-016	 0.0000e+000	 2.5707e+000	
          40	       0.316	 0.0000e+000	 1.0000e+000	 1.4853e-016	 0.0000e+000	 2.5707e+000	
          41	       0.324	 0.0000e+000	 1.0000e+000	 2.1131e-016	 0.0000e+000	 2.5707e+000	
          42	       0.332	 0.0000e+000	 1.0000e+000	 2.9891e-016	 0.0000e+000	 2.5707e+000	
          43	        0.34	 0.0000e+000	 1.0000e+000	 4.2094e-016	 0.0000e+000	 2.5707e+000	
          44	       0.348	 0.0000e+000	 1.0000e+000	 5.9067e-016	 0.0000e+000	 2.5707e+000	
          45	       0.356	 0.0000e+000	 1.0000e+000	 8.2635e-016	 0.0000e+000	 2.5707e+000	
          46	       0.364	 0.0000e+000	 1.0000e+000	 1.1530e-015	 0.0000e+000	 2.5707e+000	
          47	       0.372	 0.0000e+000	 1.0000e+000	 1.6051e-015	 0.0000e+000	 2.5707e+000	
          48	        0.38	 0.0000e+000	 1.0000e+000	 2.2294e-015	 0.0000e+000	 2.5707e+000	
          49	       0.388	 0.0000e+000	 1.0000e+000	 3.0901e-015	 0.0000e+000	 2.5707e+000	
          50	       0.396	 0.0000e+000	 1.0000e+000	 4.2747e-015	 0.0000e+000	 2.5707e+000	
          51	       0.404	 0.0000e+000	 1.0000e+000	 5.9019e-015	 0.0000e+000	 2.5707e+000	
          52	       0.412	 0.0000e+000	 1.0000e+000	 8.1332e-015	 0.0000e+000	 2.5707e+000	
          53	        0.42	 0.0000e+000	 1.0000e+000	 1.1187e-014	 0.0000e+000	 2.5707e+000	
          54	       0.428	 0.0000e+000	 1.0000e+000	 1.5360e-014	 0.0000e+000	 2.5707e+000	
          55	       0.436	 0.0000e+000	 1.0000e+000	 2.1052e-014	 0.0000e+000	 2.5707e+000	
          56	       0.444	 0.0000e+000	 1.0000e+000	 2.8800e-014	 0.0000e+000	 2.5707e+000	
          57	       0.452	 0.0000e+000	 1.0000e+000	 3.9330e-014	 0.0000e+000	 2.5707e+000	
          58	        0.46	 0.0000e+000	 1.0000e+000	 5.3615e-014	 0.0000e+000	 2.5707e+000	
          59	       0.468	 0.0000e+000	 1.0000e+000	 7.2960e-014	 0.0000e+000	 2.5707e+000	
          60	       0.476	 0.0000e+000	 1.0000e+000	 9.9111e-014	 0.0000e+000	 2.5707e+000	
          61	       0.484	 0.0000e+000	 1.0000e+000	 1.3440e-013	 0.0000e+000	 2.5707e+000	
          62	       0.492	 0.0000e+000	 1.0000e+000	 1.8194e-013	 0.0000e+000	 2.5707e+000	
          63	         0.5	 0.0000e+000	 1.0000e+000	 2.4586e-013	 0.0000e+000	 2.5707e+000	
          64	       0.508	 0.0000e+000	 1.0000e+000	 3.3166e-013	 0.0000e+000	 2.5707e+000	
          65	       0.516	 0.0000e+000	 1.0000e+000	 4.4665e-013	 0.0000e+000	 2.5707e+000	
          66	       0.524	 0.0000e+000	 1.0000e+000	 6.0050e-013	 0.0000e+000	 2.5707e+000	
          67	       0.532	 0.0000e+000	 1.0000e+000	 8.0606e-013	 0.0000e+000	 2.5707e+000	
          68	        0.54	 0.0000e+000	 1.0000e+000	 1.0813e-012	 0.0000e+000	 2.5707e+000	
          69	       0.548	 0.0000e+000	 1.0000e+000	 1.4489e-012	 0.0000e+000	 2.5707e+000	
          70	       0.556	 0.0000e+000	 1.0000e+000	 1.9390e-012	 0.0000e+000	 2.5707e+000	
          71	       0.564	 0.0000e+000	 1.0000e+000	 2.5912e-012	 0.0000e+000	 2.5707e+000	
          72	       0.572	 0.0000e+000	 1.0000e+000	 3.4574e-012	 0.0000e+000	 2.5707e+000	
          73	        0.58	 0.0000e+000	 1.0000e+000	 4.6057e-012	 0.0000e+000	 2.5707e+000	
          74	       0.588	 0.0000e+000	 1.0000e+000	 6.1253e-012	 0.0000e+000	 2.5707e+000	
          75	       0.596	 0.0000e+000	 1.0000e+000	 8.1323e-012	 0.0000e+000	 2.5707e+000	
          76	       0.604	 0.0000e+000	 1.0000e+000	 1.0778e-011	 0.0000e+000	 2.5707e+000	
          77	       0.612	 0.0000e+000	 1.0000e+000	 1.4261e-011	 0.0000e+000	 2.5707e+000	
          78	        0.62	 0.0000e+000	 1.0000e+000	 1.8835e-011	 0.0000e+000	 2.5707e+000	
          79	       0.628	 0.0000e+000	 1.0000e+000	 2.4832e-011	 0.0000e+000	 2.5707e+000	
          80	       0.636	 0.0000e+000	 1.0000e+000	 3.2680e-011	 0.0000e+000	 2.5707e+000	
          81	       0.644	 0.0000e+000	 1.0000e+000	 4.2931e-011	 0.0000e+000	 2.5707e+000	
          82	       0.652	 0.0000e+000	 1.0000e+000	 5.6294e-011	 0.0000e+000	 2.5707e+000	
          83	        0.66	 0.0000e+000	 1.0000e+000	 7.3678e-011	 0.0000e+000	 2.5707e+000	
          84	       0.668	 0.0000e+000	 1.0000e+000	 9.6245e-011	 0.0000e+000	 2.5707e+000	
          85	       0.676	 0.0000e+000	 1.0000e+000	 1.2547e-010	 0.0000e+000	 2.5707e+000	
          86	       0.684	 0.0000e+000	 1.0000e+000	 1.6324e-010	 0.0000e+000	 2.5707e+000	
          87	       0.692	 0.0000e+000	 1.0000e+000	 2.1189e-010	 0.0000e+000	 2.5707e+000	
          88	         0.7	 0.0000e+000	 1.0000e+000	 2.7437e-010	 0.0000e+000	 2.5707e+000	
          89	       0.708	 0.0000e+000	 1.0000e+000	 3.5431e-010	 0.0000e+000	 2.5707e+000	
          90	       0.716	 0.0000e+000	 1.0000e+000	 4.5613e-010	 0.0000e+000	 2.5707e+000	
          91	       0.724	 0.0000e+000	 1.0000e+000	 5.8504e-010	 0.0000e+000	 2.5707e+000	
          92	       0.732	 0.0000e+000	 1.0000e+000	 7.4705e-010	 0.0000e+000	 2.5707e+000	
          93	        0.74	 0.0000e+000	 1.0000e+000	 9.4858e-010	 0.0000e+000	 2.5707e+000	
          94	       0.748	 0.0000e+000	 1.0000e+000	 1.1957e-009	 0.0000e+000	 2.5707e+000	
          95	       0.756	 0.0000e+000	 1.0000e+000	 1.4926e-009	 0.0000e+000	 2.5707e+000	
          96	       0.764	 0.0000e+000	 1.0000e+000	 1.8384e-009	 0.0000e+000	 2.5707e+000	
          97	       0.772	 0.0000e+000	 1.0000e+000	 2.2201e-009	 0.0000e+000	 2.5707e+000	
          98	        0.78	 0.0000e+000	 1.0000e+000	 2.6031e-009	 0.0000e+000	 2.5707e+000	
          99	       0.788	 0.0000e+000	 1.0000e+000	 2.9253e-009	 0.0000e+000	 2.5707e+000	
         100	       0.796	 0.0000e+000	 1.0000e+000	 3.1127e-009	 0.0000e+000	 2.5707e+000	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 2.5707e+000	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           1	       0.004	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           2	       0.012	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           3	        0.02	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           4	       0.028	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           5	       0.036	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           6	       0.044	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           7	       0.052	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           8	        0.06	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
           9	       0.068	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          10	       0.076	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          11	       0.084	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          12	       0.092	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          13	         0.1	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          14	       0.108	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          15	       0.116	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          16	       0.124	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          17	       0.132	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          18	        0.14	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          19	       0.148	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          20	       0.156	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          21	       0.164	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          22	       0.172	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          23	        0.18	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          24	       0.188	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          25	       0.196	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          26	       0.204	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          27	       0.212	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          28	        0.22	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          29	       0.228	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5813e+000	
          30	       0.236	 0.0000e+000	 1.0000e+000	 4.6297e-019	 0.0000e+000	 2.5813e+000	
          31	       0.244	 0.0000e+000	 1.0000e+000	 8.4365e-019	 0.0000e+000	 2.5813e+000	
          32	       0.252	 0.0000e+000	 1.0000e+000	 1.9573e-018	 0.0000e+000	 2.5813e+000	
          33	        0.26	 0.0000e+000	 1.0000e+000	 4.5754e-018	 0.0000e+000	 2.5813e+000	
          34	       0.268	 0.0000e+000	 1.0000e+000	 8.6941e-018	 0.0000e+000	 2.5813e+000	
          35	       0.276	 0.0000e+000	 1.0000e+000	 1.5241e-017	 0.0000e+000	 2.5813e+000	
          36	       0.284	 0.0000e+000	 1.0000e+000	 2.4831e-017	 0.0000e+000	 2.5813e+000	
          37	       0.292	 0.0000e+000	 1.0000e+000	 3.8521e-017	 0.0000e+000	 2.5813e+000	
          38	         0.3	 0.0000e+000	 1.0000e+000	 5.7632e-017	 0.0000e+000	 2.5813e+000	
          39	       0.308	 0.0000e+000	 1.0000e+000	 8.4282e-017	 0.0000e+000	 2.5813e+000	
          40	       0.316	 0.0000e+000	 1.0000e+000	 1.2145e-016	 0.0000e+000	 2.5813e+000	
          41	       0.324	 0.0000e+000	 1.0000e+000	 1.7334e-016	 0.0000e+000	 2.5813e+000	
          42	       0.332	 0.0000e+000	 1.0000e+000	 2.4575e-016	 0.0000e+000	 2.5813e+000	
          43	        0.34	 0.0000e+000	 1.0000e+000	 3.4662e-016	 0.0000e+000	 2.5813e+000	
          44	       0.348	 0.0000e+000	 1.0000e+000	 4.8696e-016	 0.0000e+000	 2.5813e+000	
          45	       0.356	 0.0000e+000	 1.0000e+000	 6.8185e-016	 0.0000e+000	 2.5813e+000	
          46	       0.364	 0.0000e+000	 1.0000e+000	 9.5204e-016	 0.0000e+000	 2.5813e+000	
          47	       0.372	 0.0000e+000	 1.0000e+000	 1.3260e-015	 0.0000e+000	 2.5813e+000	
          48	        0.38	 0.0000e+000	 1.0000e+000	 1.8426e-015	 0.0000e+000	 2.5813e+000	
          49	       0.388	 0.0000e+000	 1.0000e+000	 2.5551e-015	 0.0000e+000	 2.5813e+000	
          50	       0.396	 0.0000e+000	 1.0000e+000	 3.5358e-015	 0.0000e+000	 2.5813e+000	
          51	       0.404	 0.0000e+000	 1.0000e+000	 4.8835e-015	 0.0000e+000	 2.5813e+000	
          52	       0.412	 0.0000e+000	 1.0000e+000	 6.7321e-015	 0.0000e+000	 2.5813e+000	
          53	        0.42	 0.0000e+000	 1.0000e+000	 9.2632e-015	 0.0000e+000	 2.5813e+000	
          54	       0.428	 0.0000e+000	 1.0000e+000	 1.2723e-014	 0.0000e+000	 2.5813e+000	
          55	       0.436	 0.0000e+000	 1.0000e+000	 1.7442e-014	 0.0000e+000	 2.5813e+000	
          56	       0.444	 0.0000e+000	 1.0000e+000	 2.3870e-014	 0.0000e+000	 2.5813e+000	
          57	       0.452	 0.0000e+000	 1.0000e+000	 3.2609e-014	 0.0000e+000	 2.5813e+000	
          58	        0.46	 0.0000e+000	 1.0000e+000	 4.4468e-014	 0.0000e+000	 2.5813e+000	
          59	       0.468	 0.0000e+000	 1.0000e+000	 6.0533e-014	 0.0000e+000	 2.5813e+000	
          60	       0.476	 0.0000e+000	 1.0000e+000	 8.2259e-014	 0.0000e+000	 2.5813e+000	
          61	       0.484	 0.0000e+000	 1.0000e+000	 1.1159e-013	 0.0000e+000	 2.5813e+000	
          62	       0.492	 0.0000e+000	 1.0000e+000	 1.5111e-013	 0.0000e+000	 2.5813e+000	
          63	         0.5	 0.0000e+000	 1.0000e+000	 2.0428e-013	 0.0000e+000	 2.5813e+000	
          64	       0.508	 0.0000e+000	 1.0000e+000	 2.7568e-013	 0.0000e+000	 2.5813e+000	
          65	       0.516	 0.0000e+000	 1.0000e+000	 3.7141e-013	 0.0000e+000	 2.5813e+000	
          66	       0.524	 0.0000e+000	 1.0000e+000	 4.9956e-013	 0.0000e+000	 2.5813e+000	
          67	       0.532	 0.0000e+000	 1.0000e+000	 6.7058e-013	 0.0000e+000	 2.5813e+000	
          68	        0.54	 0.0000e+000	 1.0000e+000	 8.9941e-013	 0.0000e+000	 2.5813e+000	
          69	       0.548	 0.0000e+000	 1.0000e+000	 1.2051e-012	 0.0000e+000	 2.5813e+000	
          70	       0.556	 0.0000e+000	 1.0000e+000	 1.6129e-012	 0.0000e+000	 2.5813e+000	
          71	       0.564	 0.0000e+000	 1.0000e+000	 2.1559e-012	 0.0000e+000	 2.5813e+000	
          72	       0.572	 0.0000e+000	 1.0000e+000	 2.8774e-012	 0.0000e+000	 2.5813e+000	
          73	        0.58	 0.0000e+000	 1.0000e+000	 3.8345e-012	 0.0000e+000	 2.5813e+000	
          74	       0.588	 0.0000e+000	 1.0000e+000	 5.1017e-012	 0.0000e+000	 2.5813e+000	
          75	       0.596	 0.0000e+000	 1.0000e+000	 6.7763e-012	 0.0000e+000	 2.5813e+000	
          76	       0.604	 0.0000e+000	 1.0000e+000	 8.9853e-012	 0.0000e+000	 2.5813e+000	
          77	       0.612	 0.0000e+000	 1.0000e+000	 1.1894e-011	 0.0000e+000	 2.5813e+000	
          78	        0.62	 0.0000e+000	 1.0000e+000	 1.5717e-011	 0.0000e+000	 2.5813e+000	
          79	       0.628	 0.0000e+000	 1.0000e+000	 2.0731e-011	 0.0000e+000	 2.5813e+000	
          80	       0.636	 0.0000e+000	 1.0000e+000	 2.7297e-011	 0.0000e+000	 2.5813e+000	
          81	       0.644	 0.0000e+000	 1.0000e+000	 3.5878e-011	 0.0000e+000	 2.5813e+000	
          82	       0.652	 0.0000e+000	 1.0000e+000	 4.7071e-011	 0.0000e+000	 2.5813e+000	
          83	        0.66	 0.0000e+000	 1.0000e+000	 6.1639e-011	 0.0000e+000	 2.5813e+000	
          84	       0.668	 0.0000e+000	 1.0000e+000	 8.0562e-011	 0.0000e+000	 2.5813e+000	
          85	       0.676	 0.0000e+000	 1.0000e+000	 1.0508e-010	 0.0000e+000	 2.5813e+000	
          86	       0.684	 0.0000e+000	 1.0000e+000	 1.3678e-010	 0.0000e+000	 2.5813e+000	
          87	       0.692	 0.0000e+000	 1.0000e+000	 1.7765e-010	 0.0000e+000	 2.5813e+000	
          88	         0.7	 0.0000e+000	 1.0000e+000	 2.3015e-010	 0.0000e+000	 2.5813e+000	
          89	       0.708	 0.0000e+000	 1.0000e+000	 2.9737e-010	 0.0000e+000	 2.5813e+000	
          90	       0.716	 0.0000e+000	 1.0000e+000	 3.8302e-010	 0.0000e+000	 2.5813e+000	
          91	       0.724	 0.0000e+000	 1.0000e+000	 4.9152e-010	 0.0000e+000	 2.5813e+000	
          92	       0.732	 0.0000e+000	 1.0000e+000	 6.2793e-010	 0.0000e+000	 2.5813e+000	
          93	        0.74	 0.0000e+000	 1.0000e+000	 7.9770e-010	 0.0000e+000	 2.5813e+000	
          94	       0.748	 0.0000e+000	 1.0000e+000	 1.0060e-009	 0.0000e+000	 2.5813e+000	
          95	       0.756	 0.0000e+000	 1.0000e+000	 1.2563e-009	 0.0000e+000	 2.5813e+000	
          96	       0.764	 0.0000e+000	 1.0000e+000	 1.5478e-009	 0.0000e+000	 2.5813e+000	
          97	       0.772	 0.0000e+000	 1.0000e+000	 1.8698e-009	 0.0000e+000	 2.5813e+000	
          98	        0.78	 0.0000e+000	 1.0000e+000	 2.1929e-009	 0.0000e+000	 2.5813e+000	
          99	       0.788	 0.0000e+000	 1.0000e+000	 2.4648e-009	 0.0000e+000	 2.5813e+000	
         100	       0.796	 0.0000e+000	 1.0000e+000	 2.6229e-009	 0.0000e+000	 2.5813e+000	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 2.5813e+000	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           1	       0.004	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           2	       0.012	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           3	        0.02	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           4	       0.028	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           5	       0.036	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           6	       0.044	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           7	       0.052	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           8	        0.06	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
           9	       0.068	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
          10	       0.076	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
          11	       0.084	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
          12	       0.092	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
          13	         0.1	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
          14	       0.108	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 2.5920e+000	
